source_row,set,bin,k,Q2,xB,t,phi,dsig,dsig_err,delsig,delsig_err,exp d4sig (nb/Gev^4),d4sig_stat,d4sig_sys+,d4sig_sys-,exp del4sig (nb/GeV^4),del4sig_stat,del4sig_sys+,del4sig_sys-,ReH,ReHt,ReE,ReEt,ImH,ImHt,ImE,ImEt,DVCS,experiment,link,flag_xsec_systematic_missing,flag_xsec_diff_systematic_missing,xsec_total_err_recomputed,xsec_diff_total_err_recomputed,xsec_systematic_ratio,xsec_diff_systematic_ratio,flag_bad_kinematics,flag_xsec_nonpositive_or_missing,flag_xsec_error_nonpositive_or_missing,flag_xsec_systematic_anomaly,flag_xsec_diff_missing,flag_xsec_diff_error_nonpositive_or_missing,flag_xsec_diff_systematic_anomaly,flag_exact_duplicate,phi_centered_rad,local_xsec_prediction,local_xsec_pull,local_xsec_diff_prediction,local_xsec_diff_pull,local_xsec_multiplicative_ratio,flag_local_xsec_catastrophic_outlier,flag_local_xsec_diff_catastrophic_outlier,exclude_reason,common_valid
5058,273,9,5.88,2.641,0.305,-0.869,293.2,0.009977439,0.001343207,-0.000549645,0.000825411,0.00938026,0.000919654,0.000979,0.000979,-0.000907737,0.000802929,0.000191335,0.000191335,-2.00418,0.10794,1.08197,32.21602,1.11112,0.81263,0,0,0.002782627,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.0013432067896329291,0.0008254114496819147,0.1043681091995318,0.21078241825550792,False,False,False,False,False,False,False,False,-1.1658799403322124,0.010791324327522165,-1.0505190551544046,-0.0015324825221562789,0.7568898182803672,1.150429127499895,False,False,,True
5059,273,10,5.88,2.636,0.305,-0.869,308.3,0.021553436,0.002539663,-0.004963198,0.001541398,0.0234661,0.00191467,0.00166851,0.00166851,-0.00323234,0.00149609,0.000370975,0.000370975,-2.00418,0.10794,1.08197,32.21602,1.11112,0.81263,0,0,0.002799511,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.0025396627392234583,0.0015413979819387982,0.07110299538483174,0.1147697952566871,False,False,False,False,False,False,False,False,-0.9023352232810682,0.01912004499635062,1.7112724995045032,-0.003200306073244647,-0.02078238529614557,1.2273035970615602,False,False,,True
5060,273,11,5.88,2.629,0.305,-0.869,323.5,0.053002335,0.00868132,-0.007498832,0.005394352,0.0312715,0.0019093,0.00846876,0.00846876,-0.00488805,0.00146744,0.00519092,0.00519092,-2.00418,0.10794,1.08197,32.21602,1.11112,0.81263,0,0,0.002823387,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.008681320315919694,0.005394351731209228,0.270813999968022,1.0619613138163482,False,False,False,False,False,False,False,False,-0.6370451769779303,0.033010902010114127,-0.20036145964162072,-0.005118348058183787,0.04269244381143871,1.0556225959776193,False,False,,True
5061,274,0,5.88,2.612,0.304,-1.533,7.9,0.019702638,0.002140463,-0.003312828,0.001338208,0.018206,0.00180535,0.00114991,0.00114991,-0.00116147,0.00130423,0.000299642,0.000299642,-1.31582,-0.12338,0.65385,17.13434,0.41953,0.40375,0,0,0.001418468,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.0021404629477288317,0.0013382082128966329,0.06316104580907393,0.22974628708126632,False,False,False,False,False,False,False,False,0.13788101090755214,0.01301977455579574,2.422945676171212,0.00019598595423461253,-1.0143832186594615,1.398334504332536,False,False,,True
5062,274,1,5.88,2.604,0.305,-1.381,21.9,0.009629463,0.00100885,0.001147864,0.000639277,0.00991155,0.000768513,0.000653579,0.000653579,0.00122918,0.000579308,0.000270327,0.000270327,-1.44579,-0.09916,0.72596,19.25277,0.51965,0.47448,0,0,0.001652233,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.0010088497115081116,0.0006392765018307805,0.06594114946703594,0.21992466522397044,False,False,False,False,False,False,False,False,0.38222710618675826,0.01080758092963513,-0.8881708736335656,0.00044648540188776487,1.2243443891191517,1.0904027048882496,False,False,,True
5063,274,2,5.88,2.617,0.305,-1.381,36.6,0.008318804,0.000961081,-0.001171878,0.000613122,0.00786439,0.000797769,0.000535949,0.000535949,0.000497319,0.000610624,5.5294e-05,5.5294e-05,-1.44579,-0.09916,0.72596,19.25277,0.51965,0.47448,0,0,0.001625591,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.000961081010093322,0.000613122415029821,0.06814883290375985,0.09055327009747406,False,False,False,False,False,False,False,False,0.6387905062299245,0.007410429881301271,0.4723432405085701,0.0004806461374523599,0.027193366510387843,1.0612596200180244,False,False,,True
5064,274,3,5.88,2.628,0.305,-1.389,51.7,0.003953073,0.000618468,5.79e-05,0.000342595,0.00385032,0.000407674,0.000465086,0.000465086,0.000451794,0.000325376,0.000107247,0.000107247,-1.43854,-0.10069,0.72187,19.12582,0.5138,0.47051,0,0,0.00159138,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.0006184683319879847,0.00034259518441595176,0.12079151862702321,0.2373803104954913,False,False,False,False,False,False,False,False,0.9023352232810682,0.0043124519720078155,-0.7472201050656118,0.0003136786762289931,0.40314438163064853,1.1200243023976748,False,False,,True
5065,274,4,5.88,2.635,0.304,-1.39,66.8,0.004526688,0.000748114,3.92e-05,0.000576363,0.00428404,0.000704558,0.000251541,0.000251541,0.000636544,0.00056915,9.09e-05,9.09e-05,-1.43851,-0.10158,0.72136,19.18423,0.51254,0.46937,0,0,0.001570551,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.0007481141958584933,0.0005763631949560971,0.058715838320837335,0.14280238286748442,False,False,False,False,False,False,False,False,1.1658799403322124,0.002444169852405634,2.459343984888612,0.00015041564151173568,0.8434410155653568,1.752758711013273,False,False,,True
5066,274,5,5.88,2.64,0.304,-1.39,81.9,0.000864836,0.000557281,3.3e-05,0.000416363,0.00134158,0.000408172,0.000379417,0.000379417,0.000146888,0.0003675,0.000195708,0.000195708,-1.43851,-0.10158,0.72136,19.18423,0.51254,0.46937,0,0,0.001560888,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.0005572805769744716,0.000416362667951871,0.28281354820435606,0.5325387755102041,False,False,False,False,False,False,False,False,1.4294246573833556,0.0015571930868051068,-0.38690220997058694,0.00018121808535875327,-0.08245236184989002,1.1607157879553265,False,False,,True
5067,274,6,5.88,2.645,0.305,-1.389,97.0,0.000498571,0.001012144,0.000110286,0.000864164,0.00156368,0.000971785,0.000282965,0.000282965,0.000521226,0.000861508,6.77e-05,6.77e-05,-1.43854,-0.10069,0.72187,19.12582,0.5138,0.47051,0,0,0.0015583,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.001012143901552541,0.0008641639451307836,0.18096093829939627,0.07858313561800936,False,False,False,False,False,False,False,False,1.6929693744344996,0.0009616931823420488,0.5947640614487284,0.00035728072754268964,0.18971547399203129,1.6259655664729882,False,False,,True
5068,274,7,5.88,2.649,0.304,-1.39,112.2,-3.17e-05,0.000354993,-0.000258776,0.000354993,0.000391987,0.000354254,2.29e-05,2.29e-05,0.000391987,0.000354254,2.29e-05,2.29e-05,-1.43851,-0.10158,0.72136,19.18423,0.51254,0.46937,0,0,0.001543702,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.0003549933893976055,0.0003549933893976055,0.058420304755004634,0.058420304755004634,False,False,False,False,False,False,False,False,1.9582594207376376,0.0004027087088215736,-0.030202559094881863,0.0004018328145964842,-0.027735205472957512,1.027352205102653,False,False,,True
5069,274,8,5.88,2.652,0.305,-1.386,172.2,0.00474971,0.002049969,-0.000897435,0.001719762,0.00266293,0.00204408,0.000155274,0.000155274,0.00133146,0.00171801,7.76e-05,7.76e-05,-1.44126,-0.10012,0.7234,19.17325,0.51599,0.472,0,0,0.001549366,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.0020499690391505916,0.0017197616463045106,0.05830945612539571,0.045168538017822946,False,False,False,False,False,False,False,False,3.0054569719342354,0.0034851936705781778,-0.4011102874601873,-0.00026906182749967394,0.9306649156520825,1.3087815566230347,False,False,,True
5070,274,9,5.88,2.656,0.304,-1.388,217.4,0.001498107,0.001395016,0.001452451,0.00115554,0.00174737,0.00139129,0.000101888,0.000101888,0.000582455,0.00115504,3.4e-05,3.4e-05,-1.44032,-0.10121,0.72238,19.2159,0.514,0.47036,0,0,0.001533429,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.0013950157807867266,0.0011555403072156332,0.05830934490119436,0.029436210001385233,False,False,False,False,False,False,False,False,-2.4888395133439145,0.0010476993320425849,0.5015503606438289,0.0003431915155024603,0.2070576707739985,1.667816277589243,False,False,,True
5071,274,10,5.88,2.645,0.305,-1.389,263.0,0.000383949,0.000605022,-0.000675192,0.000512856,0.000756004,0.000568409,0.000207276,0.000207276,-0.000252001,0.00047716,0.000187988,0.000187988,-1.43854,-0.10069,0.72187,19.12582,0.5138,0.47051,0,0,0.0015583,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.0006050224222762326,0.0005128558800910837,0.2741731525230025,0.39397267164053984,False,False,False,False,False,False,False,False,-1.6929693744344996,0.0009616931823420488,-0.33996951975465484,-0.00035728072754268964,0.20528131124087307,1.2720741984725594,False,False,,True
5072,274,11,5.88,2.64,0.304,-1.39,278.1,0.001570485,0.000425767,4.12e-06,0.000325563,0.00147416,0.000358126,0.000230267,0.000230267,-0.000359834,0.000312382,9.17e-05,9.17e-05,-1.43851,-0.10158,0.72136,19.18423,0.51254,0.46937,0,0,0.001560888,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.0004257665124983411,0.00032556321033556604,0.15620217615455584,0.2548397316540405,False,False,False,False,False,False,False,False,-1.4294246573833556,0.0015571930868051068,-0.19502023848207273,-0.00018121808535875327,-0.5486366670765499,1.0563256951790219,False,False,,True
5073,274,12,5.88,2.635,0.304,-1.39,293.2,0.001847773,0.00048074,0.000524822,0.000381033,0.00240991,0.000420645,0.000232741,0.000232741,0.000582033,0.000347272,0.000156807,0.000156807,-1.43851,-0.10158,0.72136,19.18423,0.51254,0.46937,0,0,0.001570551,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.0004807396271434257,0.00038103317077782084,0.09657663564199494,0.26941255908170153,False,False,False,False,False,False,False,False,-1.1658799403322124,0.002444169852405634,-0.07126488117737949,-0.00015041564151173568,1.9222700218370858,1.0142162372892074,False,False,,True
5074,274,13,5.88,2.628,0.305,-1.389,308.3,0.003300598,0.00087691,-0.000655627,0.00059215,0.00481984,0.000715028,0.000507647,0.000507647,-0.000422793,0.000578479,0.000126506,0.000126506,-1.43854,-0.10069,0.72187,19.12582,0.5138,0.47051,0,0,0.00159138,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.0008769096403809232,0.0005921500835742574,0.10532445060416944,0.21868728164721624,False,False,False,False,False,False,False,False,-0.9023352232810682,0.0043124519720078155,0.5786092484646177,-0.0003136786762289931,-0.18426802055381894,1.1176565052284981,False,False,,True
5075,274,14,5.88,2.617,0.305,-1.381,323.4,0.007184115,0.000796818,-0.000923435,0.000522781,0.00715686,0.00065077,0.000459802,0.000459802,-0.000476653,0.000498105,0.000158719,0.000158719,-1.44579,-0.09916,0.72596,19.25277,0.51965,0.47448,0,0,0.001625591,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.0007968183432276142,0.0005227813232949318,0.06424633149174358,0.3186456670782265,False,False,False,False,False,False,False,False,-0.6387905062299251,0.0074104298813012625,-0.31822796683387744,-0.00048064613745235965,0.0076382557570957525,1.0354303257715343,False,False,,True
5076,274,15,5.88,2.604,0.305,-1.381,338.1,0.009546874,0.000974736,-0.000852241,0.000540638,0.00999232,0.000645227,0.000730611,0.000730611,-9.09e-05,0.000483299,0.000242305,0.000242305,-1.44579,-0.09916,0.72596,19.25277,0.51965,0.47448,0,0,0.001652233,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.0009747360231621687,0.0005406381751467427,0.07311725405111125,0.5013563032408509,False,False,False,False,False,False,False,False,-0.38222710618675776,0.010807580929635132,-0.836391505251155,-0.00044648540188776443,0.6577141945095714,1.0815887531259138,False,False,,True
5077,274,16,5.88,2.612,0.304,-1.533,352.1,0.014373826,0.001350903,0.002984707,0.000812543,0.0142697,0.00102622,0.000878528,0.000878528,0.00212691,0.000772821,0.000250945,0.000250945,-1.31582,-0.12338,0.65385,17.13434,0.41953,0.40375,0,0,0.001418468,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.0013509030073191783,0.0008125427318399937,0.061565975458488964,0.11798571636787639,False,False,False,False,False,False,False,False,-0.13788101090755164,0.013019774555795746,0.9252518037432524,-0.00019598595423461193,2.8587985138633147,1.0960020804390849,False,False,,True
5078,275,0,5.88,2.23,0.324,-0.127,52.4,0.002921886,0.030823135,-0.055931996,0.030823135,0.0367393,0.0307486,0.00214225,0.00214225,-0.0367393,0.0307486,0.00214225,0.00214225,-2.59185,1.60532,2.34002,198.87259,3.88938,1.70136,0,0,0.018882563,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.03082313476956067,0.03082313476956067,0.05830949419286704,0.05830949419286704,False,False,False,False,False,False,False,False,0.9145525280450287,0.036739299999996644,1.0895791990656656e-13,-0.036739299999994646,-1.7379238464435823e-13,1.0000000000000915,False,False,,True
5079,276,0,5.88,2.285,0.333,-0.159,7.5,0.109724167,0.014249767,0.036218032,0.010665977,0.102563,0.0121551,0.00743703,0.00743703,0.0232899,0.0101389,0.00331146,0.00331146,-2.59103,1.45867,2.24785,157.35046,3.56834,1.61719,0,0,0.016037459,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.014249767409712342,0.010665976773910582,0.07251182200208652,0.14218438035371556,False,False,False,False,False,False,False,False,0.1308996938995747,0.11620004760942117,-0.9570014174495536,0.0009778818719903396,2.0918869974089738,1.1329626435402744,False,False,,True
5080,276,1,5.88,2.286,0.333,-0.158,22.4,0.076435091,0.024694723,0.004646118,0.013233022,0.113309,0.0152844,0.0193963,0.0193963,0.00687965,0.012453,0.00447612,0.00447612,-2.59041,1.46271,2.25065,158.25603,3.57513,1.61877,0,0,0.0160565,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.024694722858335547,0.013233021546661217,0.1711805770062396,0.35944109853047457,False,False,False,False,False,False,False,False,0.3909537524467299,0.10004798172016523,0.536998060513103,0.006177394289587249,0.053068432476778886,1.1325465846670044,False,False,,True
5081,276,2,5.88,2.286,0.333,-0.158,37.4,0.092569677,0.015076694,0.010555396,0.008576673,0.088301,0.0100949,0.0111982,0.0111982,0.0114307,0.00846575,0.00137492,0.00137492,-2.59041,1.46271,2.25065,158.25603,3.57513,1.61877,0,0,0.0160565,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.015076693578168921,0.00857667348503486,0.12681849582677432,0.12028309727313287,False,False,False,False,False,False,False,False,0.6527531402458794,0.08416379486662717,0.27441063996707554,0.012377551190725993,-0.11039841873170529,1.049156589718049,False,False,,True
5082,276,3,5.88,2.287,0.333,-0.158,52.3,0.044519073,0.009053496,0.006481053,0.00636022,0.0669427,0.0071434,0.00556216,0.00556216,0.00329401,0.00591755,0.00233131,0.00233131,-2.59041,1.46271,2.25065,158.25603,3.57513,1.61877,0,0,0.01603419,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.009053495867652452,0.006360220461477731,0.08308837259327755,0.39396540798134366,False,False,False,False,False,False,False,False,0.9128071987930345,0.07611551620820904,-1.01317947699992,0.012516790903753485,-1.4500725186514476,1.137024891559633,False,False,,True
5083,276,4,5.88,2.288,0.333,-0.157,67.3,0.121089548,0.020275726,0.037132662,0.018765039,0.0902839,0.0123686,0.0160662,0.0160662,0.0349435,0.010526,0.0155348,0.0155348,-2.58977,1.46677,2.25345,159.17186,3.58194,1.62035,0,0,0.016053269,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.02027572559490782,0.018765038956527643,0.1779519936555687,0.44456909010259416,False,False,False,False,False,False,False,False,1.174606586592184,0.06158217353789761,1.41557086713142,0.01588168917626543,1.0158151479405106,1.466071994754121,False,False,,True
5084,276,5,5.88,2.29,0.333,-0.157,82.3,0.017862235,0.01108515,0.026537274,0.008373412,0.0292922,0.00711998,0.00849626,0.00849626,0.0308339,0.00726216,0.00416834,0.00416834,-2.58977,1.46677,2.25345,159.17186,3.58194,1.62035,0,0,0.016008725,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.011085149939806858,0.008373411862628043,0.29005195922464,0.1351869208890215,False,False,False,False,False,False,False,False,1.4364059743913333,0.034891300738663804,-0.5050992335753068,0.028927498367246677,0.2276732189971352,1.1911464737596973,False,False,,True
5085,276,6,5.88,2.291,0.333,-0.156,97.3,0.074184611,0.018026259,0.009046253,0.017359828,0.0422797,0.0130766,0.0124076,0.0124076,-0.00675054,0.0123362,0.012214,0.012214,-2.58913,1.47084,2.25626,160.09812,3.58876,1.62193,0,0,0.01602787,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.01802625877213572,0.017359827949608258,0.2934647123796999,0.9900941943224006,False,False,False,False,False,False,False,False,1.698205362190483,0.047643671240479475,-0.2975643092825721,0.001317792263460976,-0.46477028959512506,1.1268687157307047,False,False,,True
5086,276,7,5.88,2.291,0.333,-0.156,262.7,0.062052001,0.014378778,-0.001552114,0.012336478,0.0528492,0.0140438,0.0030856,0.0030856,-0.00594899,0.0123316,0.000346883,0.000346883,-2.58913,1.47084,2.25626,160.09812,3.58876,1.62193,0,0,0.01602787,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.014378777618420838,0.012336477875621104,0.058384989744404835,0.028129601998118654,False,False,False,False,False,False,False,False,-1.698205362190483,0.047643671240479475,0.3620286019898975,-0.001317792263460976,-0.37540680437574714,1.1092596062391127,False,False,,True
5087,276,8,5.88,2.29,0.333,-0.157,277.7,0.027303093,0.01110028,-0.024066841,0.012132057,0.0346419,0.0107344,0.00282646,0.00282646,-0.0216335,0.0109788,0.00516263,0.00516263,-2.58977,1.46677,2.25345,159.17186,3.58194,1.62035,0,0,0.016008725,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.011100280153743869,0.012132056625193439,0.08159079034348576,0.23864053435643792,False,False,False,False,False,False,False,False,-1.4364059743913333,0.034891300738663804,-0.02246796794400576,-0.028927498367246677,0.6012169735591205,1.0071993954911191,False,False,,True
5088,276,9,5.88,2.288,0.333,-0.157,292.7,0.10158662,0.03361509,-0.010568252,0.031961916,0.104206,0.0235666,0.0239706,0.0239706,-0.0281337,0.0204463,0.0245665,0.0245665,-2.58977,1.46677,2.25345,159.17186,3.58194,1.62035,0,0,0.016053269,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.03361509036013439,0.03196191649353962,0.23003090033203466,0.8732054440048768,False,False,False,False,False,False,False,False,-1.174606586592184,0.06158217353789761,1.2679967837495938,-0.01588168917626543,-0.38333154478427595,1.6921455351989438,False,False,,True
5089,276,10,5.88,2.287,0.333,-0.158,307.7,0.097018948,0.01378003,-0.015409812,0.012936417,0.076226,0.00995076,0.00953266,0.00953266,-0.0298771,0.00889265,0.0093953,0.0093953,-2.59041,1.46271,2.25065,158.25603,3.57513,1.61877,0,0,0.01603419,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.013780030161548993,0.012936417050810476,0.12505785427544408,0.31446492464128045,False,False,False,False,False,False,False,False,-0.9128071987930345,0.07611551620820904,0.008017674162952728,-0.012516790903753485,-1.3419719716873908,1.0014515278525964,False,False,,True
5090,276,11,5.88,2.286,0.333,-0.158,322.6,0.064270821,0.012908821,-0.021542181,0.007864101,0.0825934,0.00811753,0.0100371,0.0100371,-0.0233037,0.00683129,0.00389584,0.00389584,-2.59041,1.46271,2.25065,158.25603,3.57513,1.61877,0,0,0.0160565,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.012908821391238627,0.007864101497927148,0.12152423801417547,0.16717688607388526,False,False,False,False,False,False,False,False,-0.6527531402458788,0.08416379486662721,-0.12165284645529785,-0.012377551190725988,-1.3893702684475744,1.0190135636337434,False,False,,True
5091,276,12,5.88,2.286,0.333,-0.158,337.6,0.121057403,0.012456379,0.011278561,0.00846448,0.11188,0.00995963,0.00748112,0.00748112,0.00604023,0.0079533,0.00289697,0.00289697,-2.59041,1.46271,2.25065,158.25603,3.57513,1.61877,0,0,0.0160565,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.012456379337162947,0.008464479669235433,0.06686735788344655,0.3642475450441955,False,False,False,False,False,False,False,False,-0.3909537524467294,0.10004798172016525,0.9498762007459535,-0.006177394289587238,1.4433993307341493,1.1182634379664844,False,False,,True
5092,276,13,5.88,2.285,0.333,-0.159,352.5,0.106860723,0.016118457,0.029429226,0.010887463,0.117003,0.0123711,0.0103325,0.0103325,-0.00229803,0.00996955,0.00437549,0.00437549,-2.59103,1.45867,2.24785,157.35046,3.56834,1.61719,0,0,0.016037459,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.016118457477686875,0.01088746251165073,0.0883097014606463,0.4388854060614571,False,False,False,False,False,False,False,False,-0.1308996938995747,0.11620004760942117,0.04981570920730926,-0.0009778818719903396,-0.1212539769112374,1.0069100865885852,False,False,,True
5093,277,0,5.88,2.293,0.334,-0.205,7.4,0.132292507,0.017577922,-0.029920466,0.013651333,0.154741,0.0116751,0.0131406,0.0131406,-0.0151335,0.00911964,0.0101583,0.0101583,-2.60331,1.28386,2.1246,123.96748,3.2652,1.54316,0,0,0.014148553,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.017577921616903403,0.013651332997901706,0.08491996303500689,0.6712459113886411,False,False,False,False,False,False,False,False,0.12915436464758048,0.15474233860491324,-7.615262727993733e-05,0.005205736013254348,-1.4899084225973105,1.0000086506156303,False,False,,True
5094,277,1,5.88,2.294,0.334,-0.205,22.3,0.129592587,0.017712645,0.064261894,0.012608161,0.125455,0.0112998,0.0136401,0.0136401,0.0375729,0.00919725,0.00862417,0.00862417,-2.60331,1.28386,2.1246,123.96748,3.2652,1.54316,0,0,0.014128923,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.01771264542777278,0.012608160680741661,0.10872504085130126,0.22953165712521525,False,False,False,False,False,False,False,False,0.3892084231947357,0.13691938358583103,-0.6472428769931386,0.01472719797054243,1.811977385754073,1.091382436617361,False,False,,True
5095,277,2,5.88,2.295,0.334,-0.205,37.3,0.093242834,0.009958404,0.015124663,0.006400509,0.10157,0.00768786,0.00632982,0.00632982,0.0168261,0.006176,0.00168034,0.00168034,-2.60331,1.28386,2.1246,123.96748,3.2652,1.54316,0,0,0.014109327,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.009958404119737259,0.006400509238771552,0.062319779462439696,0.09986509054385746,False,False,False,False,False,False,False,False,0.6510078109938852,0.11101859421702412,-0.9488060640456732,0.020968913700282903,-0.6472631388745612,1.0930254427195445,False,False,,True
5096,277,3,5.88,2.295,0.334,-0.204,52.2,0.115403903,0.01103497,0.019361103,0.007535306,0.103516,0.00823508,0.00734534,0.00734534,0.0194957,0.00655743,0.00371227,0.00371227,-2.60321,1.28741,2.12717,124.53726,3.27125,1.54466,0,0,0.014143129,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.011034969973769753,0.007535306016201333,0.07095849916921056,0.19041480941951303,False,False,False,False,False,False,False,False,0.9110618695410398,0.0881500207476515,1.3924803863421102,0.02181526695382519,-0.3078265101427849,1.174316229559797,False,False,,True
5097,277,4,5.88,2.297,0.334,-0.204,67.2,0.056534141,0.006818088,0.01959431,0.005163084,0.0588155,0.0054531,0.00409268,0.00409268,0.0166739,0.00463035,0.00228414,0.00228414,-2.60321,1.28741,2.12717,124.53726,3.27125,1.54466,0,0,0.014103968,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.006818088382560026,0.005163084026248266,0.0695850583604662,0.1369889467970901,False,False,False,False,False,False,False,False,1.1728612573401893,0.0709783058409952,-1.7839026364202628,0.018119513990334624,-0.2799904055377295,1.2067959269409458,False,False,,True
5098,277,5,5.88,2.298,0.334,-0.204,82.2,0.071022925,0.010497015,0.023941917,0.009054315,0.0681623,0.00957589,0.00429996,0.00429996,0.014612,0.00807086,0.00410388,0.00410388,-2.60321,1.28741,2.12717,124.53726,3.27125,1.54466,0,0,0.014084426,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.010497015065898495,0.009054314562350924,0.06308413888615849,0.2808568300027375,False,False,False,False,False,False,False,False,1.4346606451393387,0.05655100893116424,1.106151700835144,0.014072906075705998,0.05954000389335133,1.2053242070883192,False,False,,True
5099,277,6,5.88,2.299,0.335,-0.204,97.2,0.057518075,0.01145136,0.000273649,0.007850406,0.042729,0.00734764,0.00878327,0.00878327,-0.00213645,0.00651979,0.00437278,0.00437278,-2.59969,1.2869,2.12717,124.09098,3.2634,1.54164,0,0,0.014068752,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.011451359983098076,0.007850405503698518,0.20555758384235528,0.6706933812285365,False,False,False,False,False,False,False,False,1.696460032938488,0.045970597249296974,-0.2830753075688379,0.013526713114308225,-1.995204337779612,1.0758641028176876,False,False,,True
5100,277,7,5.88,2.3,0.335,-0.203,112.3,0.049207168,0.017211191,0.025012427,0.013339472,0.0441861,0.0117535,0.012573,0.012573,0.0221563,0.0110148,0.00752434,0.00752434,-2.59958,1.29045,2.12975,124.66383,3.26944,1.54314,0,0,0.014082936,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,False,False,0.01721119087251083,0.013339471933911027,0.2845464976542397,0.33960273150300363,False,False,False,False,False,False,False,False,1.9600047499896323,0.05124116561695727,-0.4099115319338767,0.015934554900213144,0.46641614680189897,1.1596670812078294,False,False,,True
